Lanier1 SHB vs ALB wild dataset for hybriddetective
MSA_05
MSA_06
MSA_08
MSA_09
MSA_10
MSA_12
MSA_13
MSA_17
MSA_22
MSA_24
MSA_25
MSA_27
MSA_28
MSA_29
MSA_31
MSA_32
Pop
131_06_ALB ,  132132 106106 000000 155155 130132 000000 196196 085095 151159 114114 201201 086086 180180 126126 238238 285285
132_06_ALB ,  132132 106106 000000 155155 130134 000000 196196 091091 151159 114114 201201 086086 180180 126126 238238 297303
133_06_ALB ,  130132 104106 118118 155155 130134 180180 196196 087087 155159 114114 199201 086126 180180 126128 238238 295297
134_06_ALB ,  130132 106106 118118 155155 130134 180180 196200 087095 151159 114114 201201 086126 180180 118126 238238 297303
135_06_ALB ,  130132 104106 118118 155155 130130 180180 196200 087091 159159 106114 199201 086086 180180 126126 238238 285297
136_06_ALB ,  132132 106106 000000 155155 130134 000000 196196 087091 151159 114114 201201 086086 180180 126126 238238 297303
137_06_ALB ,  130132 104106 118118 155155 130130 000000 196196 087095 159159 114114 201201 086086 180180 126126 238238 297303
138_06_ALB ,  130132 106106 000000 155155 130132 000000 196200 087087 151151 114114 201201 086126 180180 112126 238238 285297
139_06_ALB ,  130132 104106 116116 155155 130130 180180 196196 091095 151159 114114 201201 086126 178180 126126 238238 297303
141_06_ALB ,  132132 106106 118118 155155 130130 000000 196196 091095 151159 114114 199199 086126 180180 112126 238238 285285
142_06_ALB ,  130132 104106 000000 155155 130130 000000 196196 085095 159159 114114 201201 086086 180180 126126 238238 285297
143_06_ALB ,  130132 000000 000000 155155 130132 000000 196196 000000 151159 114114 201201 086086 180180 126126 238238 297297
144_06_ALB ,  130130 106106 118118 155155 130132 180180 196196 087095 151159 114114 199201 086126 180180 126126 238238 287297
145_06_ALB ,  132132 106106 000000 155155 130132 000000 196200 091095 151151 114114 199201 086086 178180 126126 238238 297297
146_06_ALB ,  132132 106106 000000 155155 134134 180180 196200 085095 159159 114114 201201 086086 180180 112126 238238 299301
147_06_ALB ,  132132 106106 000000 155155 130134 180180 196196 087095 159159 114114 199201 086086 180180 112126 238238 299301
148_06_ALB ,  130132 104106 118118 155155 130134 000000 196200 085091 151159 114114 199201 086086 180180 126126 238238 285297
149_06_ALB ,  132132 106106 118118 155155 130130 000000 196196 085091 151159 114114 201201 086086 180180 126126 238238 285303
150_06_ALB ,  130132 104106 118118 155155 130132 180180 196200 091095 151159 114114 201201 086086 180180 126126 238238 285297
151_06_ALB ,  130132 104106 118118 155155 130132 000000 196200 091095 159159 114114 199201 086118 180180 112126 238238 297303
152_06_ALB ,  130132 106108 118118 155155 132132 180180 196196 087093 151159 114114 199201 086086 180180 126126 238238 297303
153_06_ALB ,  130132 106108 118118 155155 134134 180180 196200 093095 151159 114114 201201 086086 180180 126126 238238 285303
154_06_ALB ,  130132 106108 000000 155155 132134 180180 200200 087093 151159 114114 201201 086126 180180 112112 238238 297297
155_06_HYB ,  128128 116118 116116 155155 132134 180180 178178 089091 161167 114114 201201 110110 178178 154160 238238 285287
156_06_HYB ,  128128 116116 116116 155155 132134 180180 178178 089089 167167 114114 201201 110122 178178 156164 238238 287287
159_06_SHB ,  132132 116118 116116 155155 130130 180180 178178 089091 161167 114114 201201 110122 178178 156164 238238 287287
160_06_SHB ,  132138 116116 000000 155155 132132 180180 178178 085095 167167 114114 201203 110126 178178 140170 238238 285285
161_06_SHB ,  132132 118120 116116 155155 132134 180180 178178 089089 167167 114114 201203 122126 178180 158160 238238 287289
162_06_SHB ,  132132 116118 116116 155155 130134 180180 178178 085089 161167 114114 201203 110110 178178 140160 238238 287287
163_06_SHB ,  132138 116116 116116 155155 130132 180180 178178 085091 167167 114114 201201 110126 178178 154158 238238 285287
164_06_SHB ,  132138 116116 116116 155155 134134 180180 178178 085091 161161 114114 201203 122126 178178 154170 238238 285285
165_07_ALB ,  130132 104106 000000 155155 130134 000000 196200 091091 151159 114114 201201 086086 180180 112126 238238 301301
166_07_ALB ,  130130 104106 000000 155155 130130 180180 196200 087095 151159 114114 201201 086126 180180 126126 238238 301307
167_07_ALB ,  130132 106106 118118 155155 130134 000000 196200 091091 159159 114114 201201 086086 180180 112126 238238 295297
168_07_ALB ,  130140 104104 000000 155155 132132 000000 196196 087091 151159 114114 199201 086086 180180 126126 238238 285297
169_07_ALB ,  130130 104106 000000 155155 132134 180180 196200 087095 151159 114114 201201 086086 180180 126128 238238 285297
170_07_ALB ,  130132 104106 000000 155155 130130 180180 196196 091095 155159 114114 201201 086086 180180 126126 238238 301301
171_07_ALB ,  132132 108108 118118 155155 130130 180180 196200 085091 151155 114114 199199 086086 180180 126126 238238 301307
173_07_SHB ,  128132 116116 116116 155155 132134 180180 178178 085089 167167 114114 201203 110110 178178 164164 238238 285287
174_07_SHB ,  128132 112116 116116 155155 132134 180180 178178 089091 161167 114114 201201 110122 178178 164164 238238 285285
175_07_SHB ,  128128 116118 000000 155155 132132 180180 178178 091099 161167 114114 201201 122122 178178 156164 238238 285287
176_07_SHB ,  132132 116118 116116 155155 126130 180180 178178 091113 167167 114114 201203 110122 178180 156164 238238 289289
177_07_SHB ,  132132 116116 116116 155155 134134 180180 178178 085095 167167 114114 201203 122124 178178 154156 238238 287287
178_07_SHB ,  128128 118118 116116 155155 130134 180180 178178 085089 167167 114114 201203 122126 178178 154154 238238 287287
179_07_SHB ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 110122 178178 154156 238238 285285
180_07_SHB ,  128132 118118 116116 155155 130132 180180 178178 089105 161167 114114 201201 110124 178178 156164 238238 287289
181_07_SHB ,  132132 116120 116116 155155 132132 180180 178178 085091 167167 114114 201201 110122 178178 156162 238238 287289
182_07_SHB ,  132132 116116 116116 155155 130130 180180 178178 089091 167167 114114 201201 110122 178178 140170 238238 287287
183_07_SHB ,  132132 116118 116116 155155 130134 180180 178178 089091 167167 114114 201201 110122 178178 154156 238238 285287
184_07_SHB ,  128138 116116 116116 155155 126134 180180 178178 089091 167167 114114 201203 110126 178178 140156 238238 285287
185_07_SHB ,  132132 116118 116116 155155 132134 180180 178178 089091 167167 114114 201203 110110 178178 154164 238238 285285
186_07_SHB ,  132132 116120 116116 155155 132132 180180 178178 089089 167167 114114 201201 110122 178178 154156 238238 289289
187_07_SHB ,  132132 116116 116116 155155 130134 180180 178178 085089 167167 114114 203203 110124 178178 140158 238238 285287
188_07_SHB ,  132132 116116 116116 155155 130134 180180 178178 085089 161167 114114 203203 110124 178178 140164 238238 285287
189_07_SHB ,  128132 116118 116116 155155 130130 180180 178178 089091 167167 114114 201201 110126 178178 158160 238238 287289
190_07_SHB ,  128132 116118 116118 155155 132144 180180 178196 085089 167167 114114 201201 122126 178178 112140 238238 287289
191_08_ALB ,  132132 104106 000000 155155 130130 180180 196200 087087 155159 114114 199201 086086 180180 126126 238238 285297
192_08_ALB ,  130132 104106 000000 155155 132134 000000 196200 087097 159159 114114 201201 086086 180180 126126 238238 297297
193_08_ALB ,  130132 104106 000000 155155 130134 180180 196196 087095 159159 114114 201201 086086 180180 126126 238238 285297
194_08_ALB ,  130132 104106 116116 155155 130132 180180 178200 087091 151159 114114 201201 086126 180180 126126 238238 299301
195_08_ALB ,  132132 106106 118118 155155 130134 000000 196200 087091 151159 114114 201201 086086 180180 112126 238238 297303
196_08_HYB ,  132132 116118 116116 155155 126130 180180 178178 085091 167167 114114 203203 110122 178178 140158 238238 285285
197_08_HYB ,  132138 116116 116116 155155 132134 180180 178178 085091 167167 114114 201203 110122 178178 140160 238238 285289
199_08_HYB ,  132132 116118 116116 155155 130134 180180 178178 091093 167167 114114 201203 122126 178178 140158 238238 285285
200_08_HYB ,  132132 116120 116116 155155 130132 180180 178178 085089 167167 114114 201203 110122 178178 146162 238238 285287
202_08_SHB ,  132132 116118 116116 155155 134134 180180 178178 089091 167167 114114 201203 110110 178178 140154 238238 287287
203_08_SHB ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 122124 178178 140156 238238 287287
204_08_SHB ,  132132 116118 116116 155155 130134 180180 178178 085091 161167 114114 203203 122124 178178 140140 238238 287287
205_08_SHB ,  132132 116120 116116 155155 130132 180180 178178 089089 167167 114114 201201 110110 178180 154170 238238 285289
206_08_SHB ,  130132 116118 116116 155155 126130 180180 178178 089091 161167 114114 201201 110122 178178 140156 238238 287287
207_08_SHB ,  128132 118118 116116 155155 126134 180180 178178 085085 167167 114114 201203 110124 178178 162164 238238 285285
208_08_SHB ,  132138 116116 116116 155155 130130 180180 178178 085091 167167 114114 201201 110110 178178 158162 238238 285287
209_08_SHB ,  132132 116118 116116 155155 130134 180180 178178 089113 161167 114114 203203 110110 178178 154162 238238 285287
210_08_SHB ,  132132 116116 116116 155155 130132 180180 178178 089091 161167 114114 201201 110122 178178 156170 238238 287287
211_08_SHB ,  132132 116116 116116 155155 130130 180180 178178 085089 167167 114114 201201 110124 178178 158164 238238 285287
212_08_SHB ,  132132 112116 116116 155155 130134 180180 178178 089089 167167 114114 201203 110122 178178 154154 238238 287289
213_08_SHB ,  128128 118118 116116 155155 132134 180180 178178 105105 167167 114114 201203 110124 178178 164170 238238 285289
214_08_SHB ,  132132 116116 116116 155155 134134 180180 178178 089091 167167 114114 203203 122122 178180 154154 238238 285285
215_08_SHB ,  128132 118118 000000 155155 134134 180180 178178 091093 167167 114114 201201 110126 178178 154170 238238 285287
216_08_SHB ,  128132 116118 116116 155155 130130 180180 178178 089089 167167 114114 201201 126126 178178 140158 238238 287289
217_08_SHB ,  130132 116118 116116 155155 126130 180180 178178 085091 161167 114114 201201 110122 178178 154164 238238 287287
218_08_SHB ,  132132 120120 116116 155155 130130 180180 178178 089091 167167 114114 201203 110122 178178 146146 238238 285287
219_08_SHB ,  130132 116116 116116 155155 130134 180180 178178 091105 161167 114114 201203 110124 178178 158164 238238 285285
220_08_SHB ,  128132 116118 116116 155155 130130 180180 178178 089091 167167 114114 201201 126126 178180 154154 238238 287289
224_08_SHB ,  132132 116118 116116 155155 126126 180180 178178 085091 167167 114114 203203 110124 178178 154158 238238 285285
225_08_SHB ,  132132 116116 116116 155155 126130 180180 178178 091091 167167 114114 201203 110122 178178 156162 238238 285285
