Tenkiller Neo vs TNSMB for hybriddetective
Msaf1
Msaf14
Msaf17
Msaf5
Mdo3
Msaf6
Msaf29
Pop
161_7_BFORK_029 ,  167167 171173 102108 129147 117119 108114 122122
162_7_BFORK_030 ,  129161 173175 112118 000000 117117 102108 162170
163_7_BFORK_031 ,  125153 173175 102102 125125 117117 108108 120162
164_7_BFORK_032 ,  125153 173175 102104 125131 117117 108110 162180
165_8_BFORK_012 ,  125139 171173 102108 125129 117117 108108 158196
166_8_BFORK_013 ,  125167 173175 102108 129129 117117 106108 162196
167_8_BFORK_014 ,  125125 171175 102102 125129 117117 106108 170184
168_8_BFORK_015 ,  127153 171173 100102 125129 117117 106106 192194
169_8_BFORK_016 ,  123125 173173 102108 129129 117117 102106 192194
170_8_BFORK_017 ,  135161 171175 102110 125125 117117 106108 162198
171_8_BFORK_018 ,  125125 173243 104112 125125 117117 108108 144180
172_8_BFORK_019 ,  125133 173173 100108 129131 117117 106108 120162
173_8_BFORK_047 ,  123167 173175 102112 125129 117117 108110 158184
174_8_BFORK_048 ,  125135 173173 102108 125145 117117 108130 166196
175_8_BFORK_049 ,  125125 173175 102102 129131 117117 108108 120182
176_8_BFORK_020 ,  125125 171173 110112 129141 117117 100108 120120
177_9_CANEY_031 ,  125125 183209 110134 129147 117117 108108 158164
178_9_CANEY_033 ,  125153 173219 102102 129129 117117 108108 120172
179_9_CANEY_034 ,  129151 175225 106110 129145 117119 108128 126164
180_9_CANEY_035 ,  121161 173175 102112 129129 117117 108108 138162
181_9_CANEY_036 ,  135161 173173 102102 129147 117117 108108 152164
182_9_CANEY_037 ,  127135 171173 100102 129143 117123 108108 122186
183_9_CANEY_038 ,  135161 173175 100102 129129 117117 108108 138180
184_9_CANEY_039 ,  125135 173209 110112 129161 117119 104128 156172
185_9_CANEY_040 ,  125135 173173 102120 125131 117117 106108 120120
186_9_CANEY_043 ,  123125 175175 110124 129143 117117 108114 120164
187_9_CANEY_044 ,  119123 173173 102102 127129 117117 108116 168194
188_9_CANEY_045 ,  133167 173173 100100 125131 117117 108108 194196
189_9_GRSPB_055 ,  125135 173173 100102 127129 117117 108110 192194
191_9_GRSPB_057 ,  137137 173173 104108 125129 117117 106108 146164
192_9_GRSPB_058 ,  125135 171175 100102 129143 117123 108108 122148
193_9_GRSPB_059 ,  125135 175175 110112 125125 117119 106108 120154
194_9_GRSPB_060 ,  125167 173173 104106 125125 117117 106108 158186
195_9_GRSPB_061 ,  135167 173209 102102 125143 117117 108112 166194
197_9_GRSPB_063 ,  135135 171173 110118 129129 117117 108108 126158
198_9_GRSPB_064 ,  125153 173175 102102 129131 117117 108108 192194
199_9_GRSPB_065 ,  135153 173173 110112 125129 117117 106108 120194
200_9_GRSPB_066 ,  127137 171173 102118 125129 111117 108108 138166
201_9_GRSPB_067 ,  125161 173175 112112 129131 117117 106108 148164
202_9_GRSPB_068 ,  127167 173175 102110 125129 117117 106108 120120
203_10_CANEY_001 ,  135167 173209 102110 129131 117117 108108 176200
204_10_CANEY_002 ,  127135 173175 102108 129129 117117 106108 120166
205_10_CANEY_003 ,  135167 173209 108110 125125 117117 108108 120174
206_10_CANEY_004 ,  125125 173177 102110 125143 117117 108114 192194
207_10_CANEY_005 ,  135161 171175 102108 125129 117117 108108 158158
208_10_CANEY_006 ,  135183 171173 100112 129131 117117 108108 192194
209_10_CANEY_007 ,  125127 171183 100110 125129 117117 108110 166194
210_10_CANEY_008 ,  135167 173209 102102 125129 117117 108112 166180
211_10_CANEY_009 ,  135135 173173 102112 127143 117117 106110 166176
212_10_CANEY_010 ,  121125 173173 102108 129157 117117 106108 166166
213_10_CANEY_011 ,  135153 173173 102110 129131 117117 108108 164180
214_10_CANEY_012 ,  127153 173173 102116 129129 117117 106108 184186
215_10_CANEY_013 ,  125125 171175 102112 129131 117117 108108 182194
216_10_CANEY_014 ,  125125 173173 100102 129129 117117 108108 138194
217_10_CANEY_015 ,  125153 173175 102112 131143 123123 108108 120120
218_10_CANEY_016 ,  125135 173175 102102 129131 117129 108108 158176
219_10_CANEY_017 ,  123135 173237 102102 129129 117117 108108 186194
220_10_CANEY_018 ,  125135 173175 102102 129131 117129 108108 138176
221_10_CANEY_019 ,  129135 173175 100112 129131 117117 106108 162184
222_10_CANEY_020 ,  125131 173175 102112 129143 117117 106114 120196
223_10_CANEY_021 ,  125125 175175 100102 125131 117117 106106 120198
224_10_CANEY_022 ,  125125 173173 108112 129131 117117 108108 138166
225_10_CANEY_023 ,  125135 173173 102112 129131 117117 106110 166176
226_10_CANEY_024 ,  125135 173173 102112 125129 117117 106108 000000
227_10_CANEY_025 ,  125125 173177 102112 129129 117123 108108 120168
228_10_CANEY_026 ,  127127 173173 102118 129131 117117 108108 120138
229_10_CANEY_027 ,  135153 173177 102110 125143 117117 108114 146166
230_10_CANEY_029 ,  135161 173175 102112 129133 117123 108126 166194
231_10_CANEY_030 ,  125161 173175 102110 125129 117117 108112 176194
232_11_GRSPB_011 ,  127135 173173 102108 129129 117117 108108 194196
233_11_GRSPB_013 ,  125135 173173 102118 125129 117117 108108 166186
234_11_GRSPB_014 ,  125135 173173 102102 125131 117117 108108 166178
235_11_GRSPB_015 ,  125167 173173 110110 129129 117117 108108 120158
236_11_GRSPB_016 ,  125171 173175 100102 125129 117117 108108 176186
237_11_GRSPB_017 ,  161181 173175 102106 129129 117117 108108 194194
